modif_id,shop_id,cost,link
4655,8,71057,https://sbermegamarket.ru/
1679,6,43021,https://re-store.ru/
2496,5,141195,https://www.svyaznoy.ru/
853,20,74415,iPort.ru
4369,19,58376,Quke.ru
4215,14,106208,Wishmaster.me
1890,6,59753,https://re-store.ru/
2784,0,37115,https://www.mvideo.ru/
5429,0,27239,https://www.mvideo.ru/
5074,8,74492,https://sbermegamarket.ru/
3209,12,35937,https://www.techport.ru/
2242,12,124768,https://www.techport.ru/
1578,15,140506,Video-shoper.ru
657,0,110178,https://www.mvideo.ru/
2194,2,15684,https://www.dns-shop.ru/
4530,20,93858,iPort.ru
1097,0,76223,https://www.mvideo.ru/
3525,21,117329,123.ru
2419,3,72645,https://www.eldorado.ru/
1180,10,131143,https://kcentr.ru/
3886,13,135316,StoreX24.ru
4909,5,76521,https://www.svyaznoy.ru/
3825,14,61950,Wishmaster.me
2304,6,54834,https://re-store.ru/
1022,0,81643,https://www.mvideo.ru/
2447,4,137343,https://biggeek.ru/
4706,5,117878,https://www.svyaznoy.ru/
970,14,78777,Wishmaster.me
2167,19,67536,Quke.ru
2327,21,48209,123.ru
30,13,120251,StoreX24.ru
4335,9,117255,https://www.oldi.ru/
3165,3,138786,https://www.eldorado.ru/
1014,10,19141,https://kcentr.ru/
1649,8,105847,https://sbermegamarket.ru/
3211,1,85542,https://www.citilink.ru/
5503,3,16615,https://www.eldorado.ru/
4540,18,54875,Shop-Trubka.ru
205,6,40323,https://re-store.ru/
1530,9,79950,https://www.oldi.ru/
4729,17,63991,coxo.ru
5256,16,20015,Sold-Out.ru
3793,12,115072,https://www.techport.ru/
348,2,141180,https://www.dns-shop.ru/
2109,10,121643,https://kcentr.ru/
3710,16,12979,Sold-Out.ru
1530,8,106820,https://sbermegamarket.ru/
4239,1,25811,https://www.citilink.ru/
1916,6,44012,https://re-store.ru/
5922,2,101353,https://www.dns-shop.ru/
399,11,101267,https://ulmart-katalog.ru/
5803,7,19058,https://www.holodilnik.ru/
4353,21,122699,123.ru
3192,5,104330,https://www.svyaznoy.ru/
5682,11,143869,https://ulmart-katalog.ru/
4090,9,108522,https://www.oldi.ru/
913,10,79946,https://kcentr.ru/
4310,16,37571,Sold-Out.ru
2252,7,145163,https://www.holodilnik.ru/
2235,8,73690,https://sbermegamarket.ru/
1030,12,18366,https://www.techport.ru/
3040,14,80058,Wishmaster.me
0,21,76883,123.ru
4149,9,107726,https://www.oldi.ru/
3700,17,124948,coxo.ru
5136,16,117783,Sold-Out.ru
5397,13,87853,StoreX24.ru
1489,3,77736,https://www.eldorado.ru/
4247,4,75536,https://biggeek.ru/
588,12,96647,https://www.techport.ru/
1966,4,70573,https://biggeek.ru/
2542,2,112057,https://www.dns-shop.ru/
3804,14,72041,Wishmaster.me
3695,18,53669,Shop-Trubka.ru
4834,1,39441,https://www.citilink.ru/
715,12,77515,https://www.techport.ru/
3661,12,88445,https://www.techport.ru/
2516,10,56109,https://kcentr.ru/
2552,16,12841,Sold-Out.ru
5782,16,131140,Sold-Out.ru
626,13,86218,StoreX24.ru
988,4,132582,https://biggeek.ru/
4520,21,51138,123.ru
4079,4,103523,https://biggeek.ru/
5008,17,124002,coxo.ru
71,11,106898,https://ulmart-katalog.ru/
4472,0,136224,https://www.mvideo.ru/
3828,6,108632,https://re-store.ru/
5050,9,29756,https://www.oldi.ru/
145,20,105623,iPort.ru
1142,21,100198,123.ru
3197,14,63309,Wishmaster.me
2813,19,56873,Quke.ru
64,2,137713,https://www.dns-shop.ru/
1229,4,59575,https://biggeek.ru/
3907,7,22560,https://www.holodilnik.ru/
3612,11,39540,https://ulmart-katalog.ru/
3477,3,72880,https://www.eldorado.ru/
3336,15,131449,Video-shoper.ru
1534,18,27413,Shop-Trubka.ru
1552,10,105346,https://kcentr.ru/
3326,8,63914,https://sbermegamarket.ru/
3699,16,41083,Sold-Out.ru
5098,13,84394,StoreX24.ru
4058,2,103237,https://www.dns-shop.ru/
4849,8,134334,https://sbermegamarket.ru/
5447,11,39244,https://ulmart-katalog.ru/
2049,14,125127,Wishmaster.me
4848,5,69919,https://www.svyaznoy.ru/
2532,1,112652,https://www.citilink.ru/
4431,3,112939,https://www.eldorado.ru/
1601,11,132188,https://ulmart-katalog.ru/
558,1,69703,https://www.citilink.ru/
259,20,93992,iPort.ru
2563,15,50570,Video-shoper.ru
4742,8,82217,https://sbermegamarket.ru/
4095,9,65314,https://www.oldi.ru/
1856,9,66976,https://www.oldi.ru/
120,5,131826,https://www.svyaznoy.ru/
1100,4,137476,https://biggeek.ru/
3006,20,125969,iPort.ru
229,3,97560,https://www.eldorado.ru/
2390,9,62468,https://www.oldi.ru/
3453,1,15218,https://www.citilink.ru/
3883,7,132730,https://www.holodilnik.ru/
3886,13,121896,StoreX24.ru
113,12,16022,https://www.techport.ru/
4395,13,16751,StoreX24.ru
1484,11,79961,https://ulmart-katalog.ru/
661,13,125836,StoreX24.ru
1201,0,111437,https://www.mvideo.ru/
3437,14,18068,Wishmaster.me
3773,2,118078,https://www.dns-shop.ru/
2012,1,110178,https://www.citilink.ru/
1721,6,128424,https://re-store.ru/
2949,10,36365,https://kcentr.ru/
2543,19,116737,Quke.ru
3864,11,11164,https://ulmart-katalog.ru/
1327,8,32126,https://sbermegamarket.ru/
811,2,105267,https://www.dns-shop.ru/
3338,20,120568,iPort.ru
4649,19,59615,Quke.ru
3249,10,47467,https://kcentr.ru/
2354,20,136383,iPort.ru
5513,3,74168,https://www.eldorado.ru/
524,14,119763,Wishmaster.me
5633,15,131131,Video-shoper.ru
2480,1,26934,https://www.citilink.ru/
431,13,54797,StoreX24.ru
5043,2,60661,https://www.dns-shop.ru/
3351,10,109229,https://kcentr.ru/
3270,21,58941,123.ru
5083,16,129478,Sold-Out.ru
5181,19,65540,Quke.ru
2748,21,15139,123.ru
778,13,57490,StoreX24.ru
803,15,87236,Video-shoper.ru
4531,21,75864,123.ru
4551,15,132834,Video-shoper.ru
2811,3,133675,https://www.eldorado.ru/
5656,19,148967,Quke.ru
1541,0,104267,https://www.mvideo.ru/
3395,11,75690,https://ulmart-katalog.ru/
3770,12,141254,https://www.techport.ru/
4794,10,35451,https://kcentr.ru/
3205,1,85601,https://www.citilink.ru/
3373,12,137019,https://www.techport.ru/
3522,12,102337,https://www.techport.ru/
5681,14,19417,Wishmaster.me
1019,20,115597,iPort.ru
986,13,144798,StoreX24.ru
4909,15,59043,Video-shoper.ru
4175,0,149876,https://www.mvideo.ru/
2119,21,102362,123.ru
5776,3,44634,https://www.eldorado.ru/
5237,3,57770,https://www.eldorado.ru/
4966,13,79976,StoreX24.ru
773,8,47052,https://sbermegamarket.ru/
2940,19,83496,Quke.ru
3972,8,22071,https://sbermegamarket.ru/
370,21,77666,123.ru
2067,12,48659,https://www.techport.ru/
4975,14,100070,Wishmaster.me
485,12,148188,https://www.techport.ru/
3115,13,18346,StoreX24.ru
24,7,139478,https://www.holodilnik.ru/
2513,0,71052,https://www.mvideo.ru/
995,8,58691,https://sbermegamarket.ru/
2494,7,119723,https://www.holodilnik.ru/
3203,20,76173,iPort.ru
5604,11,24272,https://ulmart-katalog.ru/
5499,7,66387,https://www.holodilnik.ru/
3809,5,43825,https://www.svyaznoy.ru/
210,16,27264,Sold-Out.ru
3375,21,124421,123.ru
5793,10,84657,https://kcentr.ru/
2138,6,113339,https://re-store.ru/
406,17,68124,coxo.ru
2947,12,30866,https://www.techport.ru/
3138,19,106524,Quke.ru
109,5,59025,https://www.svyaznoy.ru/
112,9,78365,https://www.oldi.ru/
848,14,36510,Wishmaster.me
2510,11,94134,https://ulmart-katalog.ru/
736,7,147044,https://www.holodilnik.ru/
1558,3,61470,https://www.eldorado.ru/
3378,18,32064,Shop-Trubka.ru
4528,20,79104,iPort.ru
4938,3,57388,https://www.eldorado.ru/
5710,21,51595,123.ru
1487,17,145711,coxo.ru
2509,6,141762,https://re-store.ru/
3508,1,109117,https://www.citilink.ru/
3559,3,10383,https://www.eldorado.ru/
1556,9,114999,https://www.oldi.ru/
1535,16,145945,Sold-Out.ru
1259,3,43668,https://www.eldorado.ru/
5236,19,64669,Quke.ru
947,8,71950,https://sbermegamarket.ru/
3620,2,110201,https://www.dns-shop.ru/
5799,11,70052,https://ulmart-katalog.ru/
1926,18,93135,Shop-Trubka.ru
2033,7,101329,https://www.holodilnik.ru/
323,10,100465,https://kcentr.ru/
3818,2,16699,https://www.dns-shop.ru/
4279,19,72048,Quke.ru
3665,16,29848,Sold-Out.ru
146,4,146402,https://biggeek.ru/
5498,19,16232,Quke.ru
749,4,61588,https://biggeek.ru/
336,5,41432,https://www.svyaznoy.ru/
4068,18,26900,Shop-Trubka.ru
1052,7,41375,https://www.holodilnik.ru/
4280,11,126566,https://ulmart-katalog.ru/
4496,10,38435,https://kcentr.ru/
1193,2,57737,https://www.dns-shop.ru/
4047,19,104718,Quke.ru
734,8,136593,https://sbermegamarket.ru/
1329,4,57700,https://biggeek.ru/
3426,18,75974,Shop-Trubka.ru
4632,10,42220,https://kcentr.ru/
1899,4,102958,https://biggeek.ru/
397,12,38210,https://www.techport.ru/
718,16,69046,Sold-Out.ru
4006,18,128080,Shop-Trubka.ru
2277,13,50571,StoreX24.ru
1528,12,116029,https://www.techport.ru/
4538,14,10772,Wishmaster.me
1565,12,100016,https://www.techport.ru/
1307,20,146969,iPort.ru
4318,14,98549,Wishmaster.me
5105,13,29433,StoreX24.ru
2629,9,55541,https://www.oldi.ru/
1293,17,14363,coxo.ru
1608,4,144925,https://biggeek.ru/
5297,1,114911,https://www.citilink.ru/
688,0,57361,https://www.mvideo.ru/
3924,4,92515,https://biggeek.ru/
3067,21,43276,123.ru
4506,8,110319,https://sbermegamarket.ru/
2353,1,117717,https://www.citilink.ru/
1447,13,71800,StoreX24.ru
4489,0,121464,https://www.mvideo.ru/
292,15,32550,Video-shoper.ru
4464,16,145258,Sold-Out.ru
4891,17,116925,coxo.ru
1380,16,142698,Sold-Out.ru
1157,18,125346,Shop-Trubka.ru
3305,17,43363,coxo.ru
450,20,95629,iPort.ru
4346,0,144394,https://www.mvideo.ru/
2819,6,34512,https://re-store.ru/
5892,14,127777,Wishmaster.me
1572,6,143608,https://re-store.ru/
3586,1,127232,https://www.citilink.ru/
3600,2,73167,https://www.dns-shop.ru/
3580,14,122060,Wishmaster.me
1782,2,135417,https://www.dns-shop.ru/
1548,9,91443,https://www.oldi.ru/
2100,3,55303,https://www.eldorado.ru/
2291,16,44540,Sold-Out.ru
5876,1,100844,https://www.citilink.ru/
1100,17,100531,coxo.ru
438,9,61683,https://www.oldi.ru/
4272,20,55087,iPort.ru
4173,7,21131,https://www.holodilnik.ru/
5688,21,17928,123.ru
5311,7,18916,https://www.holodilnik.ru/
5752,14,130765,Wishmaster.me
5464,12,59307,https://www.techport.ru/
1462,19,43123,Quke.ru
3264,17,92528,coxo.ru
1301,13,14078,StoreX24.ru
2589,14,71966,Wishmaster.me
5548,20,107586,iPort.ru
5561,13,140416,StoreX24.ru
915,6,133561,https://re-store.ru/
5335,1,21314,https://www.citilink.ru/
1173,11,77176,https://ulmart-katalog.ru/
4147,4,112655,https://biggeek.ru/
833,4,23944,https://biggeek.ru/
4515,6,15428,https://re-store.ru/
2488,3,49114,https://www.eldorado.ru/
5657,0,26858,https://www.mvideo.ru/
4363,7,68281,https://www.holodilnik.ru/
4090,7,23402,https://www.holodilnik.ru/
1761,7,87155,https://www.holodilnik.ru/
510,19,63868,Quke.ru
2233,1,43618,https://www.citilink.ru/
3376,4,140102,https://biggeek.ru/
1244,1,45821,https://www.citilink.ru/
4462,6,134422,https://re-store.ru/
397,20,31298,iPort.ru
5201,13,86566,StoreX24.ru
1124,14,136589,Wishmaster.me
1233,18,23999,Shop-Trubka.ru
5180,18,106346,Shop-Trubka.ru
1914,20,43359,iPort.ru
3949,10,62863,https://kcentr.ru/
5063,12,126204,https://www.techport.ru/
3701,12,38230,https://www.techport.ru/
5358,7,21017,https://www.holodilnik.ru/
3605,13,129118,StoreX24.ru
106,21,40987,123.ru
589,12,16120,https://www.techport.ru/
2861,6,31143,https://re-store.ru/
3373,10,125327,https://kcentr.ru/
2215,0,59743,https://www.mvideo.ru/
5598,5,53230,https://www.svyaznoy.ru/
2074,16,99370,Sold-Out.ru
1913,21,116169,123.ru
2420,8,66826,https://sbermegamarket.ru/
2440,14,81393,Wishmaster.me
3386,18,28960,Shop-Trubka.ru
5957,7,75363,https://www.holodilnik.ru/
3136,16,10683,Sold-Out.ru
2256,10,33115,https://kcentr.ru/
5353,18,105075,Shop-Trubka.ru
298,19,115259,Quke.ru
4526,2,62877,https://www.dns-shop.ru/
2413,13,93604,StoreX24.ru
3774,20,146187,iPort.ru
1646,12,21209,https://www.techport.ru/
1211,7,128206,https://www.holodilnik.ru/
36,6,128102,https://re-store.ru/
1013,5,134954,https://www.svyaznoy.ru/
5052,11,45330,https://ulmart-katalog.ru/
3206,16,96881,Sold-Out.ru
5873,10,60677,https://kcentr.ru/
4243,17,92090,coxo.ru
3463,2,10226,https://www.dns-shop.ru/
645,7,49137,https://www.holodilnik.ru/
199,4,22020,https://biggeek.ru/
1040,7,77675,https://www.holodilnik.ru/
4342,7,45397,https://www.holodilnik.ru/
1816,13,97337,StoreX24.ru
2773,10,66723,https://kcentr.ru/
808,16,41066,Sold-Out.ru
2801,17,39814,coxo.ru
2241,7,91709,https://www.holodilnik.ru/
1396,14,76428,Wishmaster.me
2882,4,51913,https://biggeek.ru/
3735,8,83935,https://sbermegamarket.ru/
2474,6,70043,https://re-store.ru/
2437,9,39059,https://www.oldi.ru/
2023,0,114123,https://www.mvideo.ru/
4168,0,114480,https://www.mvideo.ru/
5579,15,77786,Video-shoper.ru
5888,13,104970,StoreX24.ru
1182,4,143482,https://biggeek.ru/
3504,20,45844,iPort.ru
1522,16,137790,Sold-Out.ru
5746,2,24461,https://www.dns-shop.ru/
4922,7,140527,https://www.holodilnik.ru/
675,2,112844,https://www.dns-shop.ru/
826,17,48959,coxo.ru
1399,14,113330,Wishmaster.me
5319,1,122386,https://www.citilink.ru/
2474,16,16343,Sold-Out.ru
4722,7,110575,https://www.holodilnik.ru/
601,18,11443,Shop-Trubka.ru
3845,7,54076,https://www.holodilnik.ru/
2368,12,120268,https://www.techport.ru/
1678,19,148220,Quke.ru
533,6,90800,https://re-store.ru/
3869,4,80646,https://biggeek.ru/
5843,13,122826,StoreX24.ru
5693,11,115199,https://ulmart-katalog.ru/
4132,7,17612,https://www.holodilnik.ru/
2776,4,105165,https://biggeek.ru/
5443,5,11996,https://www.svyaznoy.ru/
5335,4,124309,https://biggeek.ru/
1436,11,16856,https://ulmart-katalog.ru/
2082,18,68933,Shop-Trubka.ru
1448,13,106132,StoreX24.ru
5420,3,88229,https://www.eldorado.ru/
4227,5,59943,https://www.svyaznoy.ru/
5944,2,59854,https://www.dns-shop.ru/
5599,12,107661,https://www.techport.ru/
3441,9,121144,https://www.oldi.ru/
814,2,122475,https://www.dns-shop.ru/
955,11,41408,https://ulmart-katalog.ru/
3044,12,144927,https://www.techport.ru/
856,17,41524,coxo.ru
5721,13,65906,StoreX24.ru
5096,15,138089,Video-shoper.ru
398,21,62342,123.ru
5914,11,112138,https://ulmart-katalog.ru/
800,20,76947,iPort.ru
1732,10,98984,https://kcentr.ru/
196,20,33056,iPort.ru
2604,4,101992,https://biggeek.ru/
2459,4,147819,https://biggeek.ru/
5604,19,128306,Quke.ru
3136,17,77491,coxo.ru
2454,13,44371,StoreX24.ru
746,16,56451,Sold-Out.ru
5486,3,132142,https://www.eldorado.ru/
3341,7,128411,https://www.holodilnik.ru/
5591,11,149734,https://ulmart-katalog.ru/
452,16,110542,Sold-Out.ru
549,7,53896,https://www.holodilnik.ru/
3300,14,83517,Wishmaster.me
2654,8,43459,https://sbermegamarket.ru/
5652,12,27469,https://www.techport.ru/
2073,16,137543,Sold-Out.ru
566,7,139323,https://www.holodilnik.ru/
1812,16,68949,Sold-Out.ru
4186,8,50354,https://sbermegamarket.ru/
5031,7,30342,https://www.holodilnik.ru/
222,14,82659,Wishmaster.me
1000,5,103305,https://www.svyaznoy.ru/
4868,4,134339,https://biggeek.ru/
4786,20,103156,iPort.ru
4145,18,41568,Shop-Trubka.ru
5,8,54056,https://sbermegamarket.ru/
2449,10,16890,https://kcentr.ru/
338,17,58705,coxo.ru
1010,16,109331,Sold-Out.ru
1954,8,58050,https://sbermegamarket.ru/
4404,19,128779,Quke.ru
793,16,114749,Sold-Out.ru
2622,13,90208,StoreX24.ru
4221,8,19140,https://sbermegamarket.ru/
5837,15,30691,Video-shoper.ru
4736,6,13358,https://re-store.ru/
5619,8,11965,https://sbermegamarket.ru/
2733,11,19369,https://ulmart-katalog.ru/
3786,21,51218,123.ru
2532,9,63932,https://www.oldi.ru/
5104,7,106491,https://www.holodilnik.ru/
3475,13,84367,StoreX24.ru
3334,9,142371,https://www.oldi.ru/
1008,18,23577,Shop-Trubka.ru
4751,9,93551,https://www.oldi.ru/
966,3,62010,https://www.eldorado.ru/
434,1,20002,https://www.citilink.ru/
2779,9,61003,https://www.oldi.ru/
1507,1,145639,https://www.citilink.ru/
302,7,14398,https://www.holodilnik.ru/
4121,14,133161,Wishmaster.me
1833,10,16229,https://kcentr.ru/
1826,14,73043,Wishmaster.me
2305,0,134722,https://www.mvideo.ru/
5253,2,127981,https://www.dns-shop.ru/
1924,20,53324,iPort.ru
3250,11,89979,https://ulmart-katalog.ru/
2896,7,145473,https://www.holodilnik.ru/
2291,12,129798,https://www.techport.ru/
2395,15,124808,Video-shoper.ru
4828,1,61510,https://www.citilink.ru/
2728,0,39430,https://www.mvideo.ru/
3708,11,41175,https://ulmart-katalog.ru/
5883,14,62448,Wishmaster.me
1967,3,70777,https://www.eldorado.ru/
68,15,134808,Video-shoper.ru
989,8,49743,https://sbermegamarket.ru/
5761,20,144480,iPort.ru
5413,1,81701,https://www.citilink.ru/
3659,20,68445,iPort.ru
4277,19,141348,Quke.ru
2085,19,51971,Quke.ru
4467,16,56253,Sold-Out.ru
5733,16,136308,Sold-Out.ru
2067,17,49659,coxo.ru
2448,11,92219,https://ulmart-katalog.ru/
3022,3,147153,https://www.eldorado.ru/
5572,5,131007,https://www.svyaznoy.ru/
742,0,38044,https://www.mvideo.ru/
2668,18,134172,Shop-Trubka.ru
4315,10,98287,https://kcentr.ru/
3101,20,32282,iPort.ru
3454,7,56827,https://www.holodilnik.ru/
959,9,50263,https://www.oldi.ru/
4065,5,22630,https://www.svyaznoy.ru/
799,7,92898,https://www.holodilnik.ru/
1447,21,71333,123.ru
5077,14,123068,Wishmaster.me
1907,4,141693,https://biggeek.ru/
3668,4,103434,https://biggeek.ru/
2778,19,45181,Quke.ru
5856,18,124181,Shop-Trubka.ru
3116,15,102322,Video-shoper.ru
5177,13,46124,StoreX24.ru
1003,14,144114,Wishmaster.me
342,1,127545,https://www.citilink.ru/
5155,17,139230,coxo.ru
3754,16,124527,Sold-Out.ru
4698,21,14463,123.ru
2664,3,57702,https://www.eldorado.ru/
2657,8,66323,https://sbermegamarket.ru/
4778,1,33953,https://www.citilink.ru/
3691,17,36700,coxo.ru
2700,8,87771,https://sbermegamarket.ru/
2400,11,76039,https://ulmart-katalog.ru/
4870,21,56791,123.ru
1722,6,92681,https://re-store.ru/
2051,14,108480,Wishmaster.me
1337,3,61375,https://www.eldorado.ru/
2577,0,42540,https://www.mvideo.ru/
3427,13,99527,StoreX24.ru
234,1,52204,https://www.citilink.ru/
3921,9,46289,https://www.oldi.ru/
4798,21,22415,123.ru
3456,16,85246,Sold-Out.ru
4174,18,105461,Shop-Trubka.ru
5382,19,29068,Quke.ru
2771,20,117519,iPort.ru
1943,5,123863,https://www.svyaznoy.ru/
1438,16,36092,Sold-Out.ru
3971,6,120533,https://re-store.ru/
4745,0,77660,https://www.mvideo.ru/
1196,11,75416,https://ulmart-katalog.ru/
2910,0,48352,https://www.mvideo.ru/
4033,19,121316,Quke.ru
61,2,48540,https://www.dns-shop.ru/
4359,15,31178,Video-shoper.ru
2511,2,112553,https://www.dns-shop.ru/
3500,17,116597,coxo.ru
538,18,123726,Shop-Trubka.ru
3394,11,25347,https://ulmart-katalog.ru/
5586,17,39940,coxo.ru
5569,16,102199,Sold-Out.ru
156,10,133457,https://kcentr.ru/
5277,10,109063,https://kcentr.ru/
3712,7,62006,https://www.holodilnik.ru/
1174,6,108915,https://re-store.ru/
1875,2,94126,https://www.dns-shop.ru/
1514,1,116033,https://www.citilink.ru/
728,12,110756,https://www.techport.ru/
2813,0,101404,https://www.mvideo.ru/
1605,17,120548,coxo.ru
3150,18,118988,Shop-Trubka.ru
2305,11,105648,https://ulmart-katalog.ru/
1925,18,19258,Shop-Trubka.ru
3269,13,41877,StoreX24.ru
2040,13,108460,StoreX24.ru
5723,18,129731,Shop-Trubka.ru
1502,16,41374,Sold-Out.ru
2820,4,94959,https://biggeek.ru/
5695,4,101019,https://biggeek.ru/
4433,13,120601,StoreX24.ru
5663,1,50363,https://www.citilink.ru/
408,18,56613,Shop-Trubka.ru
3977,19,68460,Quke.ru
1009,18,35629,Shop-Trubka.ru
5680,9,64026,https://www.oldi.ru/
221,8,10649,https://sbermegamarket.ru/
2225,13,143694,StoreX24.ru
2684,10,109451,https://kcentr.ru/
1117,16,61250,Sold-Out.ru
2549,2,37174,https://www.dns-shop.ru/
2228,13,31657,StoreX24.ru
5495,19,57526,Quke.ru
871,15,30392,Video-shoper.ru
3812,11,10131,https://ulmart-katalog.ru/
15,7,64549,https://www.holodilnik.ru/
3927,14,66192,Wishmaster.me
4588,18,130685,Shop-Trubka.ru
77,17,72453,coxo.ru
3661,10,85997,https://kcentr.ru/
4745,17,56439,coxo.ru
4007,18,27993,Shop-Trubka.ru
4367,2,123080,https://www.dns-shop.ru/
1629,19,140587,Quke.ru
2903,1,124260,https://www.citilink.ru/
5381,7,45301,https://www.holodilnik.ru/
5002,5,145228,https://www.svyaznoy.ru/
3207,7,17229,https://www.holodilnik.ru/
228,13,101612,StoreX24.ru
4474,18,141000,Shop-Trubka.ru
1253,19,106499,Quke.ru
579,11,74672,https://ulmart-katalog.ru/
1765,1,63036,https://www.citilink.ru/
201,20,82944,iPort.ru
214,6,85625,https://re-store.ru/
5343,9,15476,https://www.oldi.ru/
5763,3,21632,https://www.eldorado.ru/
103,13,148615,StoreX24.ru
2023,2,104298,https://www.dns-shop.ru/
1723,13,114409,StoreX24.ru
3074,10,18587,https://kcentr.ru/
1471,4,126472,https://biggeek.ru/
1341,16,75450,Sold-Out.ru
99,8,84136,https://sbermegamarket.ru/
3050,7,122387,https://www.holodilnik.ru/
1980,6,45219,https://re-store.ru/
2158,15,51916,Video-shoper.ru
2121,6,111762,https://re-store.ru/
4416,2,93301,https://www.dns-shop.ru/
5291,7,147526,https://www.holodilnik.ru/
5286,18,106849,Shop-Trubka.ru
4522,12,122642,https://www.techport.ru/
228,2,141723,https://www.dns-shop.ru/
4242,0,40616,https://www.mvideo.ru/
5037,7,32145,https://www.holodilnik.ru/
4437,20,87906,iPort.ru
2361,7,67987,https://www.holodilnik.ru/
3506,6,64042,https://re-store.ru/
4226,9,92994,https://www.oldi.ru/
5327,0,64933,https://www.mvideo.ru/
4899,0,148622,https://www.mvideo.ru/
4437,5,79969,https://www.svyaznoy.ru/
3185,20,14892,iPort.ru
2476,17,92665,coxo.ru
4057,3,52605,https://www.eldorado.ru/
1655,7,36194,https://www.holodilnik.ru/
5170,20,135756,iPort.ru
4163,18,17911,Shop-Trubka.ru
3686,3,87232,https://www.eldorado.ru/
936,5,63083,https://www.svyaznoy.ru/
3272,9,64253,https://www.oldi.ru/
2729,15,40905,Video-shoper.ru
274,8,118117,https://sbermegamarket.ru/
5944,19,33557,Quke.ru
2422,3,106911,https://www.eldorado.ru/
4170,1,117642,https://www.citilink.ru/
89,14,76267,Wishmaster.me
4934,9,66756,https://www.oldi.ru/
4201,15,59259,Video-shoper.ru
3581,16,27668,Sold-Out.ru
5330,11,85556,https://ulmart-katalog.ru/
2066,19,118912,Quke.ru
5232,3,135355,https://www.eldorado.ru/
4244,18,71859,Shop-Trubka.ru
363,4,20722,https://biggeek.ru/
5540,18,107785,Shop-Trubka.ru
2084,9,125464,https://www.oldi.ru/
2692,15,55731,Video-shoper.ru
1542,20,50090,iPort.ru
2679,12,19965,https://www.techport.ru/
695,5,88560,https://www.svyaznoy.ru/
5100,3,140039,https://www.eldorado.ru/
4090,7,68608,https://www.holodilnik.ru/
2160,18,131593,Shop-Trubka.ru
5231,18,128263,Shop-Trubka.ru
440,6,124522,https://re-store.ru/
3574,4,38727,https://biggeek.ru/
5353,13,75074,StoreX24.ru
4407,19,49212,Quke.ru
5824,18,136564,Shop-Trubka.ru
5167,13,11986,StoreX24.ru
1321,9,85413,https://www.oldi.ru/
5129,7,77922,https://www.holodilnik.ru/
2970,4,34131,https://biggeek.ru/
3422,17,141127,coxo.ru
5581,18,119628,Shop-Trubka.ru
5686,12,92112,https://www.techport.ru/
4323,2,111471,https://www.dns-shop.ru/
1297,21,116498,123.ru
1069,3,140590,https://www.eldorado.ru/
3532,19,149968,Quke.ru
765,11,118734,https://ulmart-katalog.ru/
4152,7,67111,https://www.holodilnik.ru/
1986,17,146026,coxo.ru
2899,12,34015,https://www.techport.ru/
807,14,93926,Wishmaster.me
341,5,103805,https://www.svyaznoy.ru/
4348,12,98762,https://www.techport.ru/
1343,1,92147,https://www.citilink.ru/
3580,8,113625,https://sbermegamarket.ru/
374,14,42285,Wishmaster.me
3298,15,103038,Video-shoper.ru
1475,21,90211,123.ru
782,0,31562,https://www.mvideo.ru/
2657,21,53980,123.ru
1577,13,43016,StoreX24.ru
3906,21,98813,123.ru
4272,17,136235,coxo.ru
468,11,42941,https://ulmart-katalog.ru/
4148,7,88382,https://www.holodilnik.ru/
4770,1,135654,https://www.citilink.ru/
4029,15,94942,Video-shoper.ru
2001,15,123760,Video-shoper.ru
211,15,52658,Video-shoper.ru
4748,0,38672,https://www.mvideo.ru/
1875,11,84562,https://ulmart-katalog.ru/
4463,19,147730,Quke.ru
1229,8,118846,https://sbermegamarket.ru/
4001,15,109511,Video-shoper.ru
4840,16,96356,Sold-Out.ru
1509,12,129369,https://www.techport.ru/
4404,15,110864,Video-shoper.ru
5148,8,117794,https://sbermegamarket.ru/
2952,13,70292,StoreX24.ru
4340,7,89934,https://www.holodilnik.ru/
1602,10,24050,https://kcentr.ru/
1553,15,81491,Video-shoper.ru
3773,19,140642,Quke.ru
748,18,124627,Shop-Trubka.ru
2784,15,51634,Video-shoper.ru
2216,12,143425,https://www.techport.ru/
5797,8,105561,https://sbermegamarket.ru/
4460,10,105943,https://kcentr.ru/
363,1,140179,https://www.citilink.ru/
2007,0,147982,https://www.mvideo.ru/
656,1,80490,https://www.citilink.ru/
1083,13,112580,StoreX24.ru
3430,0,107376,https://www.mvideo.ru/
907,4,147025,https://biggeek.ru/
5311,8,131853,https://sbermegamarket.ru/
2735,13,82062,StoreX24.ru
279,1,74107,https://www.citilink.ru/
3599,15,114748,Video-shoper.ru
3377,0,106631,https://www.mvideo.ru/
3181,10,95821,https://kcentr.ru/
3689,0,128125,https://www.mvideo.ru/
2868,21,81041,123.ru
4224,4,11645,https://biggeek.ru/
1893,18,56504,Shop-Trubka.ru
4938,0,102636,https://www.mvideo.ru/
4164,0,46453,https://www.mvideo.ru/
506,19,105452,Quke.ru
5539,3,76074,https://www.eldorado.ru/
5473,21,149613,123.ru
3499,15,47091,Video-shoper.ru
1224,5,111805,https://www.svyaznoy.ru/
5739,5,12252,https://www.svyaznoy.ru/
5085,0,41601,https://www.mvideo.ru/
5465,20,104160,iPort.ru
4213,0,11439,https://www.mvideo.ru/
1907,0,134389,https://www.mvideo.ru/
